# Created on 2018-12-12 16:18:02 
# Sources: d:\gpsother\tec-suite\in\2015\abcd0770.15d.Z, d:\gpsother\tec-suite\in\2015\brdc0770.15n.Z
# Satellite: G22
# Interval: 30.0
# Sampling interval: 0.0 (not used).
# Site: abcd
# Position (L, B, H): 253.601641965, 52.1962622634, 578.574894483
# Position (X, Y, Z): -1106129.71, -3758704.03, 5016675.77
# datetime format: %Y-%m-%dT%H:%M:%S
# Columns: tsn, hour, el, az, validity, tec.l1l2
# (I11,1X,F14.11,1X,F10.5,1X,F11.5,1X,I7,1X,F21.3)
       1699 14.15833333333   66.55102   271.95194    4096                -8.961
       1700 14.16666666667   66.76951   272.07721    4096                -8.951
       1701 14.17500000000   66.98809   272.20254    4096                -8.930
       1702 14.18333333333   67.20678   272.32792    4096                -8.912
       1703 14.19166666667   67.42557   272.45336    4096                -8.903
       1704 14.20000000000   67.64446   272.57885    4096                -8.886
       1705 14.20833333333   67.86346   272.70441    4096                -8.862
       1706 14.21666666667   68.08255   272.83001    4096                -8.868
       1707 14.22500000000   68.30174   272.95568    4096                -8.854
       1708 14.23333333333   68.52104   273.08141    4096                -8.855
       1709 14.24166666667   68.74043   273.20720    4096                -8.842
       1710 14.25000000000   68.95992   273.33305    4096                -8.843
       1711 14.25833333333   69.17952   273.45896    4096                -8.837
       1712 14.26666666667   69.39921   273.58493    4096                -8.833
       1713 14.27500000000   69.61900   273.71098    4096                -8.827
       1714 14.28333333333   69.83888   273.83708    4096                -8.810
       1715 14.29166666667   70.05887   273.96326    4096                -8.798
       1716 14.30000000000   70.27895   274.08951    4096                -8.790
       1717 14.30833333333   70.49913   274.21583    4096                -8.789
       1718 14.31666666667   70.71941   274.34222    4096                -8.717
       1719 14.32500000000   70.93978   274.46869    4096                -8.730
       1720 14.33333333333   71.16025   274.59524    4096                -8.696
       1721 14.34166666667   71.38082   274.72186    4096                -8.707
       1722 14.35000000000   71.60148   274.84857    4096                -8.682
       1723 14.35833333333   71.82224   274.97537    4096                -8.688
       1724 14.36666666667   72.04309   275.10225    4096                -8.651
       1725 14.37500000000   72.26404   275.22922    4096                -8.647
       1726 14.38333333333   72.48508   275.35629    4096                -8.680
       1727 14.39166666667   72.70621   275.48345    4096                -8.673
       1728 14.40000000000   72.92744   275.61071    4096                -8.722
       1729 14.40833333333   73.14876   275.73808    4096                -8.736
       1730 14.41666666667   73.37018   275.86556    4096                -8.737
       1731 14.42500000000   73.59168   275.99314    4096                -8.754
       1732 14.43333333333   73.81328   276.12085    4096                -8.767
       1733 14.44166666667   74.03497   276.24867    4096                -8.782
       1734 14.45000000000   74.25675   276.37663    4096                -8.802
       1735 14.45833333333   74.47862   276.50471    4096                -8.818
       1736 14.46666666667   74.70059   276.63293    4096                -8.845
       1737 14.47500000000   74.92264   276.76130    4096                -8.870
       1738 14.48333333333   75.14478   276.88981    4096                -8.899
       1739 14.49166666667   75.36701   277.01848    4096                -8.933
       1740 14.50000000000   75.58933   277.14732    4096                -8.951
       1741 14.50833333333   75.81174   277.27633    4096                -8.985
       1742 14.51666666667   76.03424   277.40552    4096                -8.996
       1743 14.52500000000   76.25682   277.53490    4096                -9.020
       1744 14.53333333333   76.47949   277.66448    4096                -9.039
       1745 14.54166666667   76.70225   277.79427    4096                -9.067
       1746 14.55000000000   76.92510   277.92428    4096                -9.059
       1747 14.55833333333   77.14803   278.05453    4096                -9.064
       1748 14.56666666667   77.37104   278.18502    4096                -9.075
       1749 14.57500000000   77.59414   278.31577    4096                -9.050
       1750 14.58333333333   77.81733   278.44680    4096                -9.006
       1751 14.59166666667   78.04059   278.57812    4096                -8.976
       1752 14.60000000000   78.26395   278.70975    4096                -8.946
       1753 14.60833333333   78.48738   278.84170    4096                -8.943
       1754 14.61666666667   78.71090   278.97401    4096                -8.931
       1755 14.62500000000   78.93450   279.10669    4096                -8.908
       1756 14.63333333333   79.15818   279.23976    4096                -8.897
       1757 14.64166666667   79.38194   279.37325    4096                -8.836
       1758 14.65000000000   79.60579   279.50720    4096                -8.816
       1759 14.65833333333   79.82971   279.64162    4096                -8.787
       1760 14.66666666667   80.05371   279.77656    4096                -8.805
       1761 14.67500000000   80.27780   279.91205    4096                -8.856
       1762 14.68333333333   80.50196   280.04814    4096                -8.839
       1763 14.69166666667   80.72620   280.18487    4096                -8.855
       1764 14.70000000000   80.95051   280.32228    4096                -8.857
       1765 14.70833333333   81.17490   280.46044    4096                -8.857
       1766 14.71666666667   81.39937   280.59940    4096                -8.833
       1767 14.72500000000   81.62392   280.73923    4096                -8.794
       1768 14.73333333333   81.84854   280.88000    4096                -8.736
       1769 14.74166666667   82.07324   281.02180    4096                -8.711
       1770 14.75000000000   82.29800   281.16473    4096                -8.665
       1771 14.75833333333   82.52285   281.30888    4096                -8.617
       1772 14.76666666667   82.74776   281.45437    4096                -8.587
       1773 14.77500000000   82.97275   281.60134    4096                -8.577
       1774 14.78333333333   83.19781   281.74993    4096                -8.541
       1775 14.79166666667   83.42294   281.90033    4096                -8.617
       1776 14.80000000000   83.64814   282.05271    4096                -8.611
       1777 14.80833333333   83.87341   282.20731    4096                -8.553
       1778 14.81666666667   84.09875   282.36439    4096                -8.572
       1779 14.82500000000   84.32416   282.52424    4096                -8.611
       1780 14.83333333333   84.54963   282.68722    4096                -8.552
       1781 14.84166666667   84.77517   282.85374    4096                -8.523
       1782 14.85000000000   85.00077   283.02428    4096                -8.469
       1783 14.85833333333   85.22644   283.19942    4096                -8.456
       1784 14.86666666667   85.45217   283.37986    4096                -8.397
       1785 14.87500000000   85.67797   283.56643    4096                -8.372
       1786 14.88333333333   85.90382   283.76017    4096                -8.372
       1787 14.89166666667   86.12973   283.96232    4096                -8.334
       1788 14.90000000000   86.35570   284.17448    4096                -8.288
       1789 14.90833333333   86.58172   284.39863    4096                -8.279
       1790 14.91666666667   86.80779   284.63734    4096                -8.208
       1791 14.92500000000   87.03392   284.89396    4096                -8.201
       1792 14.93333333333   87.26008   285.17294    4096                -8.169
       1793 14.94166666667   87.48628   285.48034    4096                -8.120
       1794 14.95000000000   87.71252   285.82461    4096                -8.064
       1795 14.95833333333   87.93877   286.21792    4096                -8.078
       1796 14.96666666667   88.16502   286.67844    4096                -7.991
       1797 14.97500000000   88.39125   287.23455    4096                -7.874
       1798 14.98333333333   88.61742   287.93321    4096                -7.860
       1799 14.99166666667   88.84345   288.85800    4096                -7.880
       1800 15.00000000000   89.06919   290.17336    4096                -7.890
       1801 15.00833333333   89.29433   292.25283    4096                -7.848
       1802 15.01666666667   89.51793   296.15882    4096                -7.816
       1803 15.02500000000   89.73590   306.44359    4096                -7.807
       1804 15.03333333333   89.89939     4.35847    4096                -7.758
       1805 15.04166666667   89.76851    79.36113    4096                -7.721
       1806 15.05000000000   89.55255    92.01412    4096                -7.830
       1807 15.05833333333   89.32912    96.42936    4096                -7.643
       1808 15.06666666667   89.10376    98.69285    4096                -7.656
       1809 15.07500000000   88.87759   100.09416    4096                -7.676
       1810 15.08333333333   88.65100   101.06556    4096                -7.707
       1811 15.09166666667   88.42415   101.79206    4096                -7.668
       1812 15.10000000000   88.19711   102.36589    4096                -7.731
       1813 15.10833333333   87.96993   102.83818    4096                -7.676
       1814 15.11666666667   87.74265   103.23951    4096                -7.583
       1815 15.12500000000   87.51527   103.58931    4096                -7.578
       1816 15.13333333333   87.28781   103.90050    4096                -7.538
       1817 15.14166666667   87.06028   104.18201    4096                -7.509
       1818 15.15000000000   86.83268   104.44021    4096                -7.488
       1819 15.15833333333   86.60502   104.67977    4096                -7.464
       1820 15.16666666667   86.37730   104.90419    4096                -7.413
       1821 15.17500000000   86.14952   105.11613    4096                -7.387
       1822 15.18333333333   85.92170   105.31767    4096                -7.470
       1823 15.19166666667   85.69382   105.51045    4096                -7.408
       1824 15.20000000000   85.46589   105.69577    4096                -7.381
       1825 15.20833333333   85.23792   105.87468    4096                -7.282
       1826 15.21666666667   85.00990   106.04806    4096                -7.288
       1827 15.22500000000   84.78183   106.21663    4096                -7.289
       1828 15.23333333333   84.55373   106.38096    4096                -7.188
       1829 15.24166666667   84.32558   106.54157    4096                -7.104
       1830 15.25000000000   84.09739   106.69887    4096                -7.171
       1831 15.25833333333   83.86916   106.85322    4096                -7.174
       1832 15.26666666667   83.64089   107.00494    4096                -7.207
       1833 15.27500000000   83.41258   107.15428    4096                -7.142
       1834 15.28333333333   83.18423   107.30148    4096                -7.078
       1835 15.29166666667   82.95585   107.44674    4096                -7.024
